@relation <ISCXFlowMeter-generated-flows>-weka.filters.unsupervised.instance.Resample-S1-Z85.0-no-replacement

@attribute duration numeric
@attribute total_fiat numeric
@attribute total_biat numeric
@attribute min_fiat numeric
@attribute min_biat numeric
@attribute max_fiat numeric
@attribute max_biat numeric
@attribute mean_fiat numeric
@attribute mean_biat numeric
@attribute flowPktsPerSecond numeric
@attribute flowBytesPerSecond numeric
@attribute min_flowiat numeric
@attribute max_flowiat numeric
@attribute mean_flowiat numeric
@attribute std_flowiat numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute class1 {VOIP,AUDIO-STREAMING,BROWSING,CHAT,EMAIL,FILE-TRANSFER,P2P,VIDEO-STREAMING}

@data
14977237,14976436,14977237,21,0,1133630,1128269,19200.558974,10188.596599,150.361512,126397.746126,0,1128269,6653.592625,46963.783138,8253924,8253924,8253924,0,1128269,1128269,1128269,0,EMAIL
14989348,14961135,14989176,257,155,74222,73800,35792.188995,27352.510949,64.579193,23449.185382,40,73521,15500.876939,17514.052698,-1,0,-1,0,-1,0,-1,0,VOIP
14999597,14999597,14999051,1,5,7294955,7333222,28089.132959,38757.237726,61.534987,47431.207652,1,7294955,16268.543384,244760.695684,10459392,10500000,10459392,0,7294955,7294955,7294955,0,FILE-TRANSFER
14980852,14980568,14976904,8,62,102082,127875,20108.144966,25514.316865,89.047005,34541.693623,8,102082,11238.448612,13755.941311,-1,0,-1,0,-1,0,-1,0,VOIP
14458801,14458801,14458435,224579,224213,14234222,14234222,7229400.5,7229217.5,0.414972,129.26383,50,14234172,2891760.2,6341343.288852,14458751,14500000,14458751,0,14234172,14200000,14234172,0,CHAT
6946,6786,6632,603,673,1832,1867,1131,1105.333333,2015.548517,701842.787216,160,1132,534.307692,334.066831,-1,0,-1,0,-1,0,-1,0,CHAT
14607393,14607222,14607118,1339,1552,13936127,13936142,2921444.4,2434519.666667,0.88996,295.809115,42,13935891,1217282.75,4006646.745499,14271335,14300000,14271335,0,13935891,13900000,13935891,0,VIDEO-STREAMING
14940519,14903414,14940486,74,152,6823005,6823302,209907.239437,204664.191781,9.772084,3774.23301,30,6823005,103038.062069,574028.99557,6970204,6970204,6970204,0,6823005,6823005,6823005,0,CHAT
14956117,14955795,14955946,0,5,387745,387871,5878.850236,7871.550526,297.269672,229757.697135,0,387683,3364.705737,13783.211824,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
13163713,13162893,13140550,43,0,195976,196053,11070.557611,5392.100944,275.60613,241134.853062,0,195919,3629.366694,11617.292767,-1,0,-1,0,-1,0,-1,0,P2P
2762342,2762342,2762110,83,142,2329897,2290098,306926.888889,394587.142857,6.51621,3497.394602,36,2290098,162490.705882,552129.77955,2652246,2652246,2652246,0,2290098,2290098,2290098,0,CHAT
12776770,12776770,12776484,124650,124682,5942523,5942527,2129461.666667,2129414,1.095739,381.551832,34,5942468,982828.461538,1860904.667747,1692890,3938451.333333,6231958,2269913.796468,1692834,3841917.666667,5942468,2125232.668868,CHAT
14998693,14998628,14998684,0,0,896363,896082,7594.242025,3784.679283,396.034508,349924.690105,0,896082,2525.457653,18725.610496,-1,0,-1,0,-1,0,-1,0,EMAIL
14994580,14994396,14994371,71,15,74782,71561,34789.781903,27512.607339,65.223567,23359.0404,15,70787,15347.574207,17488.188568,-1,0,-1,0,-1,0,-1,0,VOIP
14999773,14999773,14999045,0,0,780324,779169,3808.982478,5292.535286,451.606834,357655.212516,0,779169,2214.642404,14845.506728,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
14993132,14992965,14992918,7,62,101508,108848,20765.879501,25761.027491,87.10655,35897.369542,7,81981,11488.990038,14947.498531,-1,0,-1,0,-1,0,-1,0,VOIP
6945244,6945244,6944534,188965,188968,2541738,2541742,1157540.666667,1157422.333333,2.015768,627.911705,44,2541694,534249.538462,941976.911444,1333334,2251796.666667,2880314,813226.907044,1332625,2107361.333333,2541694,672583.046099,CHAT
8165439,8126072,8165439,118,80,6275218,6275221,625082.461538,583245.642857,3.551554,1824.886574,11,6275160,291622.821429,1178115.643755,7900143,7900143,7900143,0,6275160,6275160,6275160,0,CHAT
334090,333877,333790,333877,1793,333877,331997,333877,166895,14.966027,5474.57272,213,331997,83522.5,165650.845407,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
14629177,14590684,14629177,28,0,1483313,1521941,6436.119982,2894.574001,500.574981,442538.223442,0,1483263,1997.975553,23784.612012,3701223,4336761,4972299,898786.459003,1240118,1361690.5,1483263,171929.478309,P2P
4308750,4308750,4308484,62,6,3858268,3858248,538593.75,718080.666667,3.713374,2097.592109,6,3858212,287250,990112.347125,4197986,4197986,4197986,0,3858212,3858212,3858212,0,CHAT
14700619,14700619,14664059,148,9,8464958,8465330,201378.342466,154358.515789,11.564139,6153.210283,9,8464958,86985.911243,688116.766927,3248322,5856666,8465010,3688755.460134,2847019,5655988.5,8464958,3972482.763192,CHAT
14873419,14873344,14873419,1,7,6890793,6928132,43111.142029,41315.052778,47.534464,36443.402825,0,6890793,21067.165722,269544.491534,1767826,4347867,6927908,3648728.973679,1002880,3946836.5,6890793,4163383.209336,EMAIL
14991653,14991344,14991437,336,165,70847,69137,35608.893112,27608.539595,64.435856,23363.934584,57,68805,15535.39171,17149.389429,-1,0,-1,0,-1,0,-1,0,VOIP
14927845,14927645,14927713,0,5,115576,112316,2446.352835,3391.120627,703.785443,561017.548079,0,112316,1421.022846,8080.48783,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
